type,measure,ICC,F,df1,df2,p,lower bound,upper bound,10%,90%
ICC2,100_10,0.3279836544838301,2.0667160861319087,87,87,0.01660265965896894,-0.19658805590602965,0.7095562762282908,0.4884099999658904,0.20052918075554732
ICC3,100_10,0.3299914111299051,2.0667160861319087,87,87,0.01660265965896894,-0.20050433782073313,0.7119225116021612,0.4860501486172808,0.20015604971721757
ICC2,100_11,0.2744048264481256,1.8099686529543817,87,87,0.02633456700393107,-0.25594935519837264,0.6803213355571129,0.4043859756335952,0.1732754409757918
ICC3,100_11,0.27620236959771954,1.8099686529543817,87,87,0.02633456700393107,-0.2590122422764601,0.6823396783397923,0.4040676535506515,0.1686348090066554
ICC2,100_12,0.3959820965251358,2.4047872803021484,87,87,0.00277324832261348,-0.12312400599900684,0.7473328723476329,0.5283448121082112,0.29329015031589745
ICC3,100_12,0.3990425798212171,2.4047872803021484,87,87,0.00277324832261348,-0.12479320303971458,0.7497606291767632,0.5243699982169848,0.29128373305706595
ICC2,100_13,0.11172448359441244,1.275026752960118,87,87,0.1972524298036255,-0.3976299823992728,0.5763121711211926,0.2210940181181256,0.00437036267016782
ICC3,100_13,0.11376623484773678,1.275026752960118,87,87,0.1972524298036255,-0.41071156464316166,0.5819692574717018,0.22183745303074215,0.00222286964720089
ICC2,100_14,0.16899188070446583,1.4429697095116485,87,87,0.11842837298956252,-0.35324482839575894,0.6149422811412338,0.30681162154152986,0.05596693634075794
ICC3,100_14,0.1701778539753258,1.4429697095116485,87,87,0.11842837298956252,-0.3601648132745971,0.6179227535428842,0.3063462359465943,0.05021904845556993
ICC2,100_15,0.3808459643663879,2.327126208148022,87,87,0.00265670619906131,-0.14181886984905867,0.73994063146017,0.5095541782190091,0.2950650520352727
ICC3,100_15,0.38703241079598816,2.327126208148022,87,87,0.00265670619906131,-0.139543624485246,0.743714534406883,0.508050028978432,0.28899797885087325
ICC2,100_16,0.1969337841175264,1.520315289622559,87,87,0.07109104413823347,-0.3316672535996508,0.6341274487527452,0.31938256521271885,0.11063426059285708
ICC3,100_16,0.19822856226888183,1.520315289622559,87,87,0.07109104413823347,-0.3357946249990569,0.6362105700204675,0.31913383797264694,0.11034097097460303
ICC2,100_17,0.38334039331333,2.3333920323406905,87,87,0.00350647077597788,-0.13868802666643246,0.7407163743139629,0.5256224098704906,0.27236113153657665
ICC3,100_17,0.38489676947868495,2.3333920323406905,87,87,0.00350647077597788,-0.14068277486927908,0.7422035891727641,0.525490767253393,0.2719702855221242
ICC2,100_18,0.35117712201154544,2.140575974782941,87,87,0.00414727131487596,-0.17705479659381515,0.7240961586488058,0.47291756375584726,0.2602892523145442
