type,measure,ICC,F,df1,df2,p,lower bound,upper bound,10%,90%
ICC3,41_9,0.2133326905083966,1.6258120023543623,30,30,0.17424909343578704,-0.6399255426552962,0.8328121490796845,0.4365106796667212,0.06748306350045769
ICC2,42_0,0.3635408584494588,2.354479673334884,30,30,0.06326385627089079,-0.5016532882321652,0.8741005281573196,0.6039349785099513,0.20714556065572556
ICC3,42_0,0.3675046469907072,2.354479673334884,30,30,0.06326385627089079,-0.5223331254806497,0.8767987483832808,0.5996793986954164,0.20707762689439593
ICC2,42_1,0.19661579172740856,1.620797308899256,30,30,0.1923672916558518,-0.5963258642851873,0.8223943896394523,0.38008314680305744,-0.01152695446964358
ICC3,42_1,0.2064207497133384,1.620797308899256,30,30,0.1923672916558518,-0.64195859426328294,0.8298523396705368,0.38174805287493985,-0.0304550150176846
ICC2,42_10,0.29872773500843847,2.023676782961604,30,30,0.10265659961442646,-0.5583617503911888,0.8565715892858377,0.5204819460603409,0.11071875676663998
ICC3,42_10,0.3025231411585209,2.023676782961604,30,30,0.10265659961442646,-0.5744282888480696,0.8588586239499744,0.518273021075449,0.1032298528741763
ICC2,42_11,0.4318769483209801,2.8838794445555043,30,30,0.0283828247105451,-0.4159576555300664,0.8915805631369281,0.6595930507825449,0.28433769672293097
ICC3,42_11,0.44698912120810863,2.8838794445555043,30,30,0.0283828247105451,-0.4480251307681884,0.8973521050276597,0.6513822918122543,0.28075148456921506
ICC2,42_12,0.177866247102767,1.5209942001690984,30,30,0.2123823097394626,-0.6268128522703987,0.8178708665032749,0.34554724858547775,-0.0090286965474641
ICC3,42_12,0.1826638481262984,1.5209942001690984,30,30,0.2123823097394626,-0.6588238936702002,0.822813700540724,0.34554724858547775,-0.01986404238818473
ICC2,42_13,0.16575356244598324,1.498123512390237,30,30,0.23878561476997323,-0.635538505060519,0.8134030367622855,0.3311475988959301,-0.0347610971843493
ICC3,42_13,0.16953341675250985,1.498123512390237,30,30,0.23878561476997323,-0.6643842149117647,0.8177806037460218,0.3311475988959301,-0.04424432794156852
ICC2,42_14,0.1289380379614317,1.3841289658330018,30,30,0.2733445212285827,-0.6042662368222487,0.7942610601883809,0.22498380253634703,-0.07311411374476247
ICC3,42_14,0.1385220171047657,1.3841289658330018,30,30,0.2733445212285827,-0.6844265353608768,0.8079802314674238,0.230154175564809,-0.08918372459901551
ICC2,42_15,0.2263113241821494,1.7089579221197615,30,30,0.16715596669770638,-0.6052754822654708,0.8341123746696729,0.44809466058750663,0.03634055795454855
ICC3,42_15,0.2298167676439885,1.7089579221197615,30,30,0.16715596669770638,-0.6266069400842428,0.837184378406813,0.44809465838880885,0.02931612659647031
ICC2,42_16,0.4467786326471246,2.973852793113601,30,30,0.03247372135751997,-0.4265119700644028,0.8959653022346806,0.7000876385307655,0.308052685054865
ICC3,42_16,0.4510798765253321,2.973852793113601,30,30,0.03247372135751997,-0.4395221369892733,0.8978038060484607,0.6966824349595997,0.3045828011797812
