measure,icc_mean,icc_sd,lower_bound,upper_bound,group
83_32,0.40627346823364086,0.1338116557461656,-0.31901318317868216,0.8383231714485315,hv
83_33,0.19468500385743998,0.1355538238531944,-0.5048334292045391,0.7527027438172876,hv
83_34,0.45825450307679383,0.1321659003601362,-0.24901603324260035,0.8569387478683405,hv
83_35,0.3170383165909976,0.13316126374250956,-0.39043814028381746,0.8023618704399861,hv
83_36,0.21077283010914652,0.12873993520078894,-0.41698527901617627,0.7480754402916568,hv
83_37,0.5223668194828841,0.10357688806606487,-0.17864488125463432,0.879501047856331,hv
83_38,0.34908925494855647,0.12575324751803602,-0.3693817117798236,0.8171695504409415,hv
83_39,0.288397411901512,0.11026338242154739,-0.36271506467735326,0.7886921247476398,hv
83_4,0.19972069564446152,0.1450062756756019,-0.5093627355868928,0.7558537356576882,hv
83_40,0.3476703866063072,0.12071353198805529,-0.342079095754798,0.8141337741300142,hv
83_41,0.4946236588792291,0.1281678214627059,-0.2148318037517334,0.8682095267806794,hv
83_42,0.344323304976742,0.13297014398600607,-0.33922123889327943,0.8118959587615415,hv
83_43,0.35222802548301563,0.16314915532256397,-0.3624873567931433,0.8158816386191085,hv
83_44,0.27251524879322864,0.132635060421277,-0.39790880737804746,0.7810837697763899,hv
83_45,0.23009402976885746,0.15456031855833655,-0.43813549910556265,0.7602536981320952,hv
83_46,0.39531727446160636,0.09309276102378732,-0.3055386017837116,0.835355854449639,hv
83_47,0.2759330705702371,0.14565124997639192,-0.40900649006400874,0.7823153557320701,hv
83_48,0.3135797533155971,0.13596337343480164,-0.38994549969735465,0.8006415598095118,hv
83_49,0.5576895630125152,0.08645534632257547,-0.1580841675961955,0.8916957908766273,hv
83_5,0.06670377500171847,0.09539872079480852,-0.6088515129227672,0.6950348148477697,hv
83_50,0.3084104485843329,0.1133694915132907,-0.3234134861029066,0.7946710693648202,hv
83_51,0.43030183672104133,0.07698621223057807,-0.2886403291240562,0.851856007833031,hv
83_52,0.2514167051228679,0.15828705794924605,-0.44766207613272613,0.7741901297403011,hv
83_53,0.1571257519203274,0.11837794730080356,-0.4859179228255819,0.7277264858795521,hv
83_54,0.24688992059936363,0.14927550215652993,-0.46166542643070163,0.7742843492990937,hv
83_55,0.24630014805782316,0.15298624304083897,-0.45198141058934405,0.7720420970468347,hv
83_56,0.24488901586688702,0.1203374027311585,-0.4728666724057438,0.7758460059702925,hv
83_57,0.09215738840103949,0.11170808260998694,-0.5717389291788901,0.7031163169735771,hv
83_58,0.4533744801716226,0.0988810703190563,-0.259049540704119,0.8552907829434664,hv
83_59,0.3289355980754994,0.16041212347884282,-0.3914974489258863,0.8076268489060457,hv
83_6,0.33916568993891294,0.14849667689213497,-0.38376498715327334,0.8121280217770167,hv
