type,ICC,F,df1,df2,p,lower bound,upper bound,measure
ICC2,0.37070431590418396,2.17815623171425,79,79,3.287413467019946e-4,-0.10955225619334294,0.7110832918748035,36_9
ICC2,0.41180275774570607,2.400219953998602,79,79,6.684506590422532e-5,-0.06129373321537513,0.7342433467110101,36_10
ICC2,0.3458482799680077,2.0573946972151766,79,79,7.82230137529203e-4,-0.1376890059224404,0.6967107424910929,36_11
ICC2,0.4349689798602139,2.539628674611084,79,79,2.476412813119207e-5,-0.033088857527077124,0.7469773228104022,36_12
ICC2,0.19734817748840436,1.4917404336959288,79,79,0.038703027382069946,-0.2911192181774087,0.6045960058880535,36_13
ICC2,0.13817569894548598,1.3206586279277956,79,79,0.10931798809801245,-0.346067325916991,0.5646174795777454,36_14
ICC2,0.2751468631368337,1.7591796162393496,79,79,0.006459074445921433,-0.21371187214799994,0.6542402705546664,36_15
ICC2,0.2318698014678876,1.6037252588454094,79,79,0.01863151919604613,-0.2575307911669656,0.6270183943222735,36_16
ICC2,0.29804298612631974,1.8491773346074467,79,79,0.0034419772190860233,-0.18971660438706797,0.6682587931468441,36_17
ICC2,0.32729205207180473,1.9730583777522588,79,79,0.001429751224881649,-0.15820256538191824,0.6857953801241091,36_18
ICC2,0.36599170567487294,2.154532863378166,79,79,3.8954953975065915e-4,-0.11494609801982922,0.7083798510003325,36_19
ICC2,0.39045006037737057,2.281109340020322,79,79,1.5692724976607025e-4,-0.08664324425430343,0.7223029408270144,36_20
ICC2,0.3206558500232084,1.9440159307595801,79,79,0.001758416338427973,-0.16543947584324314,0.6818524885682643,36_21
ICC2,0.3854298612371817,2.2543072561086337,79,79,1.902251870336978e-4,-0.09251544890378278,0.7194667919970141,36_22
ICC2,0.28802728960953106,1.8090964313830724,79,79,0.00456081752497935,-0.20028439370144432,0.6621584457660092,36_23
ICC2,0.17132248498431618,1.4134840921346192,79,79,0.06309905693429917,-0.31568267803339056,0.5872587495230164,36_24
ICC2,0.1933432178078352,1.4793692238783565,79,79,0.04186860879731624,-0.2949407793696641,0.6019526877744062,36_25
ICC2,0.25912793667247813,1.699521414017534,79,79,0.009746789826130661,-0.23016066610051916,0.6442763742732723,36_26
ICC2,0.2884956430862575,1.8109455417466476,79,79,0.0045021472570916385,-0.19979271214510158,0.6624448106808111,36_27
ICC2,0.24452631350158519,1.6473456795959451,79,79,0.013901828839884159,-0.24491775872605762,0.6350797153608257,36_28
ICC2,0.15251655179738863,1.3599280956362132,79,79,0.08702874868884754,-0.3330424100142361,0.5744916199490897,36_29
ICC2,0.3079766255750963,1.8900757892203741,79,79,0.002578669625926661,-0.17912397370612493,0.6742607615511285,36_30
ICC2,0.21716813233619764,1.5601412655337632,79,79,0.024859227032248476,-0.2665913959043098,0.6161682031685091,36_31
ICC2,0.2819436719677386,1.785296810183034,79,79,0.005385963364676007,-0.20664903959065795,0.6584288711014543,36_32
ICC2,0.4811469242812182,2.854655765949433,79,79,2.722870533308552e-6,0.025431748759040886,0.7716985916840613,36_33
ICC2,0.2150451325612396,1.5480744526348382,79,79,0.02690330017204159,-0.273878923056761,0.6161276078034928,36_34
ICC2,0.16424596231987224,1.3992924341694617,79,79,0.0687871986995941,-0.31292595434521914,0.579847962448533,36_35
ICC2,0.5783970709889005,3.7438000601446153,79,79,7.791824861063257e-9,0.15974572785550817,0.8210508111597407,37_0
ICC2,0.5247640005241752,3.208435392533304,79,79,2.466292437756842e-7,0.08371345938405322,0.7942729020228139,37_1
ICC2,0.45306470971229357,2.6567397195158726,79,79,1.0827370077754274e-5,-0.010530086734201588,0.7567682284148497,37_2
ICC2,0.5179240903263242,3.148724215142444,79,79,3.675420467584529e-7,0.07437102082076026,0.7907811857587572,37_3
ICC2,0.278942350266109,1.7838892879951802,79,79,0.005439079668158313,-0.2031612158979495,0.6550728454305255,37_4
ICC2,0.3378196742928866,2.0749670787913823,79,79,6.896415685815995e-4,-0.1305741862170183,0.6890899780026761,37_5
ICC2,0.09081898645972705,1.2001724122690418,79,79,0.2096105333833328,-0.38655429592653895,0.5307295327118501,37_6
ICC2,0.39236689042308864,2.2914598768203716,79,79,1.4569259214494115e-4,-0.08439237934404441,0.7233829272050993,37_7
ICC2,0.33110170589715743,1.9899911804716033,79,79,0.0012670024417215644,-0.15402462088489016,0.6880494807695313,37_8
ICC2,0.5096064590236244,3.0783571415275817,79,79,5.901582540722278e-7,0.06311363021907343,0.7865111390334565,37_9
ICC2,0.36408953826293466,2.145096866390389,79,79,4.1686966455663335e-4,-0.11711530340622324,0.7072858166808043,37_10
ICC2,0.32497943705006277,1.9628727031065711,79,79,0.0015374458956394369,-0.1607303883661825,0.6844237103619594,37_11
ICC2,0.53984766807992135,3.34638675477976,79,79,9.913772084106592e-8,0.10459215463178277,0.8019108161007676,37_12
ICC2,0.20709528846197234,1.5375305787627949,79,79,0.02881758453542486,-0.26646970054830466,0.6070077785564795,37_13
ICC2,0.2930330047323007,1.8465106021190976,79,79,0.0035072165041022075,-0.18522236452605748,0.6630538415598073,37_14
ICC2,0.3416124289339161,2.049367475221935,79,79,8.285418368016746e-4,-0.1373419055427255,0.6932059888210905,37_15
ICC2,0.4587428803593599,2.826320187337129,79,79,3.3128636659763942e-6,-0.003101997364166387,0.7609803769244449,37_16
